iter,global_step,wall_seconds,sps,ep_ret,win,ep_len,pg,v,ent,kl,clipfrac,lr,energy_unspent,card_take,upgrades,removes,elites,potions_got,potions_used,potions_used_elite,potions_used_boss,potions_used_normal,potions_expired,potion_use_hp,relics,hp_lost,aux
179,5898240,1227.449,533,17.15,0.0,194.51,-0.0019818111322820187,8.601980209350586,0.5385603904724121,0.001931145624354258,0.01851654052734375,0.0003,0.1443764099258782,0.899002493765586,2.34,0.5,1.13,5.49,0.12,0.0,0.0,0.12,0.01,0.10060727953910828,4.5,161.45,0.04620290733873844
180,5931008,1289.614,533,16.06,0.0,178.12,-0.003384309820830822,9.309269905090332,0.5405142307281494,0.0012658153805489292,0.0107421875,0.0003,0.10678949164107814,0.9154362416107382,2.07,0.39,1.02,5.01,0.07,0.0,0.0,0.07,0.01,0.05775000035762787,4.0,147.7,0.050459664897061884
181,5963776,1349.933,534,15.51,0.0,170.98,-0.0031107058748602867,9.093198776245117,0.5337125062942505,0.0008357043296314259,0.00726318359375,0.0003,0.13460857244066596,0.92524682651622,2.52,0.42,0.89,4.79,0.08,0.0,0.0,0.08,0.0,0.05971220940351486,3.7,143.58,0.04715192725416273
182,5996544,1409.792,534,17.21,0.0,189.33,-0.002063487656414509,9.823617935180664,0.51448655128479,0.0012168524152684768,0.01194000244140625,0.0003,0.13399339933993398,0.9319899244332494,2.33,0.51,1.01,5.2,0.11,0.0,0.0,0.11,0.0,0.08154965609312058,4.41,159.64,0.04893126222305
183,6029312,1465.222,536,17.13,0.0,193.84,-0.004639598540961742,9.73670768737793,0.5353376269340515,0.0019931667278569876,0.0206756591796875,0.0003,0.12382149591451917,0.9359430604982206,2.61,0.51,1.0,5.6,0.09,0.0,0.0,0.09,0.02,0.06278101757168769,4.26,161.66,0.04326624993700534
184,6062080,1524.557,537,16.77,0.0,184.05,-0.0017408286221325397,8.449618339538574,0.5539343357086182,0.001030305409855714,0.0100555419921875,0.0003,0.14774596906877263,0.9008782936010038,2.26,0.42,1.06,5.12,0.1,0.0,0.0,0.1,0.01,0.08125856906175613,4.34,156.11,0.04377698583994061
185,6094848,1581.643,538,16.32,0.0,189.23,-0.004394599236547947,8.696410179138184,0.5377475619316101,0.0011012516346085022,0.0098876953125,0.0003,0.16025215660252157,0.9074074074074074,1.69,0.32,1.06,5.31,0.11,0.0,0.0,0.11,0.0,0.09125365257263184,4.32,153.63,0.05264926329255104
186,6127616,1640.884,539,15.5,0.0,175.03,-0.004727443214505911,9.167743682861328,0.5543228387832642,0.002163008112404441,0.02236175537109375,0.0003,0.13596644529884655,0.9148629148629148,2.22,0.31,1.04,4.89,0.08,0.0,0.0,0.08,0.03,0.06758496701717377,4.29,141.79,0.04929245274979621
187,6160384,1697.743,540,16.04,0.0,182.2,-0.005261438898742199,8.687732696533203,0.5704410672187805,0.003271260395678155,0.02997589111328125,0.0003,0.14276294098252557,0.9168937329700273,1.85,0.41,0.99,5.04,0.02,0.0,0.0,0.02,0.0,0.018125,4.13,146.97,0.04728555143810809
188,6193152,1758.572,540,17.0,0.0,188.05,-0.00476588262245059,8.822267532348633,0.5260841846466064,0.0021699509769064207,0.02138519287109375,0.0003,0.14103425117528542,0.9366754617414248,2.69,0.32,1.21,5.2,0.07,0.0,0.0,0.07,0.01,0.04927175432443619,4.25,153.76,0.0478453777031973
189,6225920,1817.244,540,16.1,0.0,179.41,-0.004095457494258881,10.170141220092773,0.5600385665893555,0.001882588909666083,0.0188751220703125,0.0003,0.18887015177065766,0.9228723404255319,2.73,0.43,1.06,4.88,0.07,0.0,0.0,0.07,0.01,0.046168956458568576,4.19,152.53,0.04945474024862051
190,6258688,1879.873,540,16.38,0.0,179.21,-0.002779514528810978,7.944205284118652,0.5274626016616821,0.001111984682779621,0.00965118408203125,0.0003,0.1466346153846154,0.922972972972973,2.79,0.35,1.12,4.97,0.13,0.0,0.0,0.13,0.0,0.09883136160671711,4.44,149.55,0.05230344785377383
191,6291456,1940.705,540,15.21,0.0,167.53,-0.004560389090329409,8.861509323120117,0.5434541702270508,0.00158132829452029,0.01532745361328125,0.0003,0.14595588235294119,0.9159420289855073,1.91,0.36,1.04,4.74,0.06,0.0,0.0,0.06,0.01,0.05332352936267853,3.85,144.42,0.04558689321856946
192,6324224,2000.479,540,17.34,0.0,195.08,-0.003945379517972469,9.281293869018555,0.5265135765075684,0.0029584666845039465,0.0289306640625,0.0003,0.1556811048336472,0.9406565656565656,2.04,0.43,1.17,5.48,0.16,0.0,0.0,0.16,0.0,0.12582325398921967,4.37,157.38,0.048136304365471005
193,6356992,2064.394,539,16.89,0.0,188.36,-0.0035423366352915764,8.690055847167969,0.5521533489227295,0.0036656000316952486,0.03199005126953125,0.0003,0.17293729372937294,0.9197452229299363,2.39,0.4,1.21,5.31,0.15,0.0,0.0,0.15,0.01,0.11193306863307953,4.36,154.16,0.048155267257243395
194,6389760,2126.549,539,14.48,0.0,162.46,-0.0034060869365930557,9.580570220947266,0.5774732828140259,0.002028945554826578,0.017333984375,0.0003,0.19794344473007713,0.9101796407185628,2.0,0.32,0.83,4.74,0.13,0.0,0.0,0.13,0.0,0.10795084297657014,3.73,141.89,0.048678768100216985
195,6422528,2190.77,538,16.73,0.0,181.43,-0.005128371529281139,9.381965637207031,0.5460443496704102,0.0030924479781333503,0.029022216796875,0.0003,0.23529411764705882,0.9202614379084967,2.08,0.57,1.09,5.03,0.13,0.0,0.0,0.13,0.0,0.10670833349227905,4.3,155.07,0.04722755914554
196,6455296,2256.506,537,15.66,0.0,172.13,-0.00402547512203455,11.851694107055664,0.5809629559516907,0.0035257856249018005,0.03284454345703125,0.0003,0.20658263305322128,0.9406207827260459,1.71,0.36,0.94,4.83,0.05,0.0,0.0,0.05,0.0,0.03984090179204941,4.03,147.28,0.04790038405917585
197,6488064,2316.006,537,15.27,0.0,168.05,-0.002430180087685585,11.423233032226562,0.559711754322052,0.0021474048066352225,0.023712158203125,0.0003,0.19186465082793377,0.9396914446002805,2.08,0.57,0.89,4.94,0.18,0.0,0.0,0.18,0.02,0.13986110866069792,3.94,145.52,0.05147254862822592
198,6520832,2378.074,537,15.83,0.0,175.87,-0.006561235524713993,9.372668266296387,0.5764293074607849,0.002410722603457316,0.02222442626953125,0.0003,0.19881821341675357,0.9402390438247012,1.98,0.36,1.03,4.85,0.1,0.0,0.0,0.1,0.0,0.08226580440998077,4.13,150.55,0.044594082166440785
199,6553600,2442.299,536,14.2,0.0,160.54,-0.005938762333244085,9.665008544921875,0.582651674747467,0.002453844317187759,0.023651123046875,0.0003,0.2339719970523213,0.9486404833836858,2.11,0.38,0.91,4.47,0.07,0.0,0.0,0.07,0.0,0.06340441226959229,3.62,141.45,0.04596071026753634
200,6586368,2505.185,536,14.4,0.0,167.05,-0.0019752844236791134,9.420160293579102,0.5953402519226074,0.0019818510055813476,0.0208740234375,0.0003,0.25117455728225513,0.9437229437229437,2.34,0.45,0.92,4.37,0.19,0.0,0.0,0.19,0.01,0.11553270816802978,3.53,143.76,0.05047987087164074
